generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
4778000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.112305,0.00784997,0.0271091,0
4778000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.924,1.14486,0.0496071,0.16221,0
4778000,Chamaecrista_cardiostegia,Chamaecrista_aristata,28.4128,0.684655,0.0111718,0.186259,0
4778000,Chamaecrista_decora,Chamaecrista_coriacea,18.2841,0.422786,0.0441548,0.434603,0
4779000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.0999672,0.0135643,0.00144916,0
4779000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,28.0914,1.27486,0.00848405,0.643301,0
4779000,Chamaecrista_cardiostegia,Chamaecrista_latifolia,30.9651,1.28404,-0.0278352,0.371794,0
4779000,Chamaecrista_swainsonii,NA,28.7643,0.429492,-0.0134141,0.0271955,0
4779000,Chamaecrista_decora,Chamaecrista_coriacea,17.9537,0.786687,0.0147279,0.319237,0
4780000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.181436,0.00477042,0.0204931,0
4780000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,28.3407,1.32406,0.0114663,0.406751,0
4780000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,30.0843,1.38843,0.0150238,0.403798,0
4780000,Chamaecrista_decora,Chamaecrista_coriacea,21.2414,0.51834,0.000293927,0.0776859,0
4781000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.115412,0.0280301,0.01957,0
4781000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,28.1,0.984141,0.0277931,0.25159,0
4781000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,30.0816,1.60037,-0.00951985,0.743455,0
4781000,Chamaecrista_supplex,NA,26.8743,0.300585,0.0434682,0.408732,0
4781000,Chamaecrista_rotundifolia_var_grandiflora,Chamaecrista_pilosa,27.5938,0.41595,-0.0132591,0.264646,0
4781000,Chamaecrista_decora,Chamaecrista_coriacea,20.5591,1.25831,0.01257,1.28976,0
