generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
9625000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.324794,0.162527,0.209994,0
9626000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.544831,-0.0319311,0.0745358,0
9627000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.796579,-0.0623839,0.155148,0
9628000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.497842,-0.00739893,0.128802,0
9629000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.341659,0.0489693,0.00845477,0
9630000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.316931,0.137663,0.0959699,0
9631000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,1.12308,-0.103743,0.0503597,0
9631000,Diplusodon_glocimarii,NA,4.41223,0.241915,0.0252431,0.224255,0
9632000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,1.09167,-0.0987471,0.285412,0
9632000,Diplusodon_glocimarii,NA,7.1655,0.433449,0.0938283,0.825795,0
9633000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.365425,0.0706816,0.0993195,0
9634000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.344389,0.074591,0.0383359,0
9635000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.305056,0.13412,0.223088,0
9636000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.460008,0.00541234,0.106594,0
9637000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.291702,0.103138,0.0281217,0
9638000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.808033,-0.0550198,0.0427033,0
9639000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.269189,0.115401,0.0685882,0
9640000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.20815,0.269287,0.00342476,0
